path,module,kind,status,lines,bytes,role_hint,symbols,dependencies,extraction_capped,blob
coralnpu/coralnpu_test_utils/TlulVerificationEnv.py,coralnpu,source,indexed,342,12882,CoralNPU上游构建、工具或说明资料,TlulScoreboard@21 (class/type) | __init__@25 (def) | write_request@42 (def) | write_device_request@55 (def) | write_response@74 (def) | TlulVerificationEnv@126 (class/type) | __init__@130 (def) | _discover_topology@181 (def) | start@198 (def) | stop@224 (def) | _reconstruct_a_txn@239 (def) | _reconstruct_d_txn@251 (def) | _monitor_host_a@262 (def) | _monitor_host_d@277 (def) | _monitor_device_a@292 (def) | _backpressure_generator@309 (def),"cocotb | cocotb.triggers | cocotb.queue | random | coralnpu_test_utils.TileLinkULInterface | = txn[""source""] | = self.device_to_host_source_cb(source)",False,d6ee7f45b7ae41cfef215fafa2d63ad83904e8a9
coralnpu/coralnpu_test_utils/axi_slave.py,coralnpu,source,indexed,197,7702,CoralNPU上游构建、工具或说明资料,AxiSlave@18 (class/type) | __init__@21 (def) | start@41 (def) | _read_handler@50 (def) | _write_handler@75 (def) | _ar_agent@102 (def) | _r_agent@120 (def) | _aw_agent@141 (def) | _w_agent@159 (def) | _b_agent@177 (def),cocotb | cocotb.queue | cocotb.triggers,False,125ebf647500836da83eb6426e82e967e00f327f
coralnpu/coralnpu_test_utils/backdoor.py,coralnpu,source,indexed,57,2119,CoralNPU上游构建、工具或说明资料,backdoor_load@32 (def),ctypes | logging,False,26366ecb06ddbfb9fc1e6cffb8460d5cbc8e8c73
coralnpu/coralnpu_test_utils/core_mini_axi_interface.py,coralnpu,source,indexed,1064,39882,CoralNPU上游构建、工具或说明资料,AxiResp@28 (class/type) | AxiBurst@35 (class/type) | DmReqOp@41 (class/type) | DmRspOp@48 (class/type) | DmCmdType@55 (class/type) | DmAddress@64 (class/type) | DebugCsrAddr@72 (class/type) | format_line_from_word@81 (def) | pad_to_multiple@89 (def) | get_strb@96 (def) | convert_to_binary_value@105 (def) | set_x@109 (def) | ReadyValidInterface@118 (class/type) | __init__@121 (def) | clear_valid@130 (def) | set_valid@135 (def) | CoreMiniAxiInterface@159 (class/type) | __init__@160 (def) | init@223 (def) | read_csr@233 (def) | write_csr@237 (def) | _get_aamsize@240 (def) | slave_awagent@253 (def) | slave_wagent@272 (def) | _monitor_agent@291 (def) | slave_aragent@407 (def) | memory_read_agent@426 (def) | master_ragent@447 (def) | memory_write_agent@466 (def) | master_bagent@492 (def) | reset@511 (def) | halt@519 (def) | _poll_dm_status@523 (def) | dm_read@533 (def) | dm_write@553 (def) | dm_read_mem@571 (def) | dm_write_mem@592 (def) | dm_read_reg@618 (def) | dm_write_reg@632 (def) | dm_request_halt@644 (def) | dm_check_for_halted@649 (def) | dm_wait_for_halted@657 (def) | dm_request_resume@668 (def) | dm_wait_for_resumed@673 (def) | debug_req@684 (def) | _write_addr@690 (def) | _wait_write_response@701 (def) | _write_data_beat@718 (def) | _determine_transaction_size@728 (def) | _write_data@736 (def) | _write_transaction@758 (def) | _axi_valid_memory_addr@786 (def) | write@791 (def) | write_word@822 (def) | _read_addr@826 (def) | _read_data@842 (def) | _read_transaction@851 (def) | read@882 (def) | read_word@905 (def) | load_elf@915 (def) | load_elf_axi@930 (def) | load_elf_backdoor@947 (def) | _axi_memory_contains@974 (def) | lookup_symbol@979 (def) | write_memory@987 (def) | read_memory@1003 (def) | execute_from@1015 (def) | wait_for_wfi@1025 (def) | raise_irq@1029 (def) | wait_for_halted@1034 (def) | wait_for_halted_semihost@1043 (def) | wait_for_fault@1056 (def),cocotb | itertools | math | numpy as np | os | random | coralnpu_test_utils.backdoor | cocotb.clock | cocotb.handle | cocotb.queue | cocotb.triggers | elftools.elf.elffile,False,a49db06eaedae7bf71a31ca3de3e93fba4fcc96f
coralnpu/coralnpu_test_utils/core_mini_axi_pyocd_gdbserver.py,coralnpu,source,indexed,738,25068,CoralNPU上游构建、工具或说明资料,CoreMiniAxiDebugOps@33 (class/type) | CoreMiniAxiProbe@44 (class/type) | __init__@47 (def) | open@52 (def) | set_clock@55 (def) | capabilities@60 (def) | supported_wire_protocols@64 (def) | wire_protocol@68 (def) | connect@70 (def) | CoreMiniAxiCore@73 (class/type) | __init__@76 (def) | core_registers@339 (def) | memory_map@343 (def) | is_debug_trap@345 (def) | is_vector_catch@348 (def) | get_halt_reason@351 (def) | exception_number_to_name@354 (def) | CoreMiniAxiContext@357 (class/type) | __init__@360 (def) | read_core_registers_raw@367 (def) | read_memory_block8@373 (def) | write_memory_block8@376 (def) | flush@379 (def) | CoreMiniAxiAccessPort@382 (class/type) | __init__@385 (def) | address@390 (def) | CoreMiniAxiTarget@392 (class/type) | __init__@395 (def) | init@404 (def) | set_vector_catch@407 (def) | get_state@410 (def) | get_target_context@413 (def) | add_target_command_groups@416 (def) | halt@419 (def) | read_memory_block8@427 (def) | write_memory_block8@439 (def) | read_core_registers_raw@451 (def) | resume@489 (def) | set_breakpoint@497 (def) | remove_breakpoint@506 (def) | step@517 (def) | CoreMiniAxiBoard@525 (class/type) | __init__@528 (def) | CoreMiniAxiSession@533 (class/type) | __init__@536 (def) | notify@544 (def) | halted@547 (def) | bp_halt@550 (def) | CoreMiniAxiGDBServer@553 (class/type) | __init__@556 (def) | run@560 (def) | exec_gdb@571 (def) | notify_cb@597 (def),socket | queue | subprocess | tempfile | threading | bazel_tools.tools.python.runfiles | enum | cocotb.triggers | pyocd.board.board | pyocd.core | pyocd.core.core_registers | pyocd.core.memory_map | pyocd.core.session | pyocd.core.target | pyocd.debug.context | pyocd.gdbserver.gdbserver | pyocd.probe.debug_probe,False,c520f31625c64d2b926e08dd3f9f813d1d5f3948
coralnpu/coralnpu_test_utils/ftdi_spi_master.py,coralnpu,source,indexed,340,11779,CoralNPU上游构建、工具或说明资料,FtdiSpiMaster@31 (class/type) | __init__@35 (def) | _run_cmd@72 (def) | recover_fpga@122 (def) | close@199 (def) | device_reset@202 (def) | soft_reset@206 (def) | _is_responsive@210 (def) | idle_clocking@228 (def) | write_word@231 (def) | read_word@238 (def) | load_file@250 (def) | load_data@256 (def) | load_elf@266 (def) | set_entry_point@298 (def) | start_core@307 (def) | poll_for_halt@311 (def) | read_data@329 (def),argparse | time | os | subprocess | tempfile | logging | re | bazel_tools.tools.python.runfiles | elftools.elf.elffile,False,7469bde22f08fb84855f9bdec9a45472c3b9b2cd
coralnpu/coralnpu_test_utils/run_binary.py,coralnpu,source,indexed,233,7624,CoralNPU上游构建、工具或说明资料,BinaryRunner@42 (class/type) | __init__@46 (def) | _parse_elf@77 (def) | run_binary@99 (def) | main@149 (def),argparse | os | sys | time | logging | subprocess | coralnpu_hw | types | elftools.elf.elffile | coralnpu_hw.coralnpu_test_utils.ftdi_spi_master | traceback,False,44bdcf57ac50c794758024a69ffb99b622959df4
coralnpu/coralnpu_test_utils/run_matmul_test.py,coralnpu,source,indexed,345,12225,CoralNPU上游构建、工具或说明资料,MatmulRunner@43 (class/type) | __init__@47 (def) | _parse_elf@83 (def) | _generate_data@130 (def) | run_test@148 (def) | main@229 (def),argparse | os | sys | time | subprocess | numpy as np | coralnpu_hw | types | elftools.elf.elffile | coralnpu_hw.coralnpu_test_utils.ftdi_spi_master | struct | glob | traceback,False,129a260512d895b4059efbbf62b7c0176a6afbff
coralnpu/coralnpu_test_utils/run_sram_test.py,coralnpu,source,indexed,423,14657,CoralNPU上游构建、工具或说明资料,SimSpiMaster@28 (class/type) | __init__@32 (def) | close@68 (def) | idle_clocking@72 (def) | read_line@75 (def) | write_lines@80 (def) | write_line@84 (def) | load_data@88 (def) | read_data@138 (def) | SramTestRunner@168 (class/type) | __init__@174 (def) | _generate_pattern_data@200 (def) | run_test@217 (def) | _print_summary@270 (def) | _get_mismatch_ranges@286 (def) | _format_ranges@302 (def) | _run_single_test@307 (def) | main@338 (def),argparse | os | random | sys | time | traceback | numpy as np | coralnpu_test_utils.ftdi_spi_master | spi_driver | utils.coralnpu_soc_loader.spi_driver,False,e618064490c45bcb161f6cecb4e39e307ce922b5
coralnpu/coralnpu_test_utils/rvv_cpp_util_header_generator.py,coralnpu,source,indexed,1068,45528,CoralNPU上游构建、工具或说明资料,Lmul@44 (class/type) | Widen@54 (C/C++ function candidate) | WidenFactor@65 (C/C++ function candidate) | Narrow@72 (C/C++ function candidate) | RvvTypeTraits@105 (class/type) | MaskTypeTraits@111 (class/type) | ScalarNarrowTraits@117 (class/type) | ScalarWidenTraits@131 (class/type) | ScalarFloatTraits@140 (class/type) | SameTypeBinaryOp@144 (class/type) | widen@174 (def) | narrow@184 (def) | all_signed_bitcounts_lmuls@205 (def) | all_float_bitcounts_lmuls@212 (def) | get_mask_n@218 (def) | same_type_binary_op_trait@297 (def) | same_type_float_binary_op_trait@359 (def) | mixed_sign_same_width_type_binary_op_trait@403 (def) | widening_binary_op_trait@430 (def) | widen_wide_binary_op_trait@449 (def) | extension_op_trait@466 (def) | carry_op_trait@486 (def) | comparison_op_trait@509 (def) | float_comparison_op_trait@540 (def) | float_misc_op_trait@558 (def) | float_convert_op_trait@568 (def) | float_widen_narrow_convert_trait@581 (def) | camel_case@592 (def) | main@596 (def) | constexpr@801 (C/C++ function candidate) | constexpr@823 (C/C++ function candidate) | constexpr@837 (C/C++ function candidate) | constexpr@989 (C/C++ function candidate),riscv_vector.h | stdint.h | type_traits | itertools,False,661265eb4adcb07b9a04e08de2f8ae9922ffa1e6
coralnpu/coralnpu_test_utils/rvv_type_util.py,coralnpu,source,indexed,66,1373,CoralNPU上游构建、工具或说明资料,construct_vtype@62 (def),numpy as np,False,2fee8cda2b4dea0eea43bdda2138abc8f5ab4c0e
coralnpu/coralnpu_test_utils/secded_golden.py,coralnpu,source,indexed,136,4346,CoralNPU上游构建、工具或说明资料,_parity@16 (def) | secded_inv_39_32_enc@25 (def) | secded_inv_64_57_enc@54 (def) | get_cmd_intg@83 (def) | get_data_intg@100 (def) | get_rsp_intg@123 (def),struct | math,False,c4d28779c59ac82e83a2139da0ae4f7b155d89a9
coralnpu/coralnpu_test_utils/sim_test_fixture.py,coralnpu,source,indexed,99,3501,CoralNPU上游构建、工具或说明资料,Fixture@18 (class/type) | __init__@21 (def) | Create@28 (def) | load_elf_and_lookup_symbols@37 (def) | write@66 (def) | write_word@69 (def) | write_ptr@72 (def) | read@79 (def) | read_word@82 (def) | run_to_halt@85 (def) | run_to_fault@91 (def) | fault@97 (def),cocotb | coralnpu_test_utils.core_mini_axi_interface,False,8b2bfadbb015012ca3f3882d8452bf230b6acbf0
coralnpu/coralnpu_test_utils/spi_constants.py,coralnpu,source,indexed,55,1404,CoralNPU上游构建、工具或说明资料,SpiRegAddress@16 (class/type) | SpiCommand@35 (class/type) | TlStatus@41 (class/type),enum,False,58c97a66fd7274dc2c733f1f4bfdf4bdc043dfea
coralnpu/coralnpu_test_utils/spi_master.py,coralnpu,source,indexed,187,7192,CoralNPU上游构建、工具或说明资料,SPIMaster@19 (class/type) | __init__@22 (def) | start_clock@39 (def) | stop_clock@43 (def) | _set_cs@49 (def) | _clock_byte@52 (def) | idle_clocking@60 (def) | send_header@65 (def) | write_line@75 (def) | read_line@96 (def) | write_multi@155 (def) | read_multi@174 (def),cocotb | cocotb.clock | cocotb.triggers | coralnpu_test_utils.spi_constants,False,62e3baf2f6720650a4fe0dfbe6620ad85d997b51
coralnpu/doc/images/Coral_Logo_200px-2x.png,coralnpu,binary/data,indexed,0,5148,CoralNPU上游构建、工具或说明资料,,,False,a74764c9ed6a4079437e43da0f4dc6e048599239
coralnpu/doc/images/arch.png,coralnpu,binary/data,indexed,0,47425,CoralNPU上游构建、工具或说明资料,,,False,0483cf51b67f36ec1b3db1036f74c8656fb5af5d
coralnpu/doc/images/arch_data_flow.png,coralnpu,binary/data,indexed,0,284750,CoralNPU上游构建、工具或说明资料,,,False,41f82f116984d0bbf26b8d59530711bc7b214a39
coralnpu/doc/images/coralnpu_aconv.png,coralnpu,binary/data,indexed,0,20624,CoralNPU上游构建、工具或说明资料,,,False,b77ba6ec05697d3423dda59fc89f2d3a249547f9
coralnpu/doc/images/coralnpu_axi.svg,coralnpu,text/data,indexed,1,80788,CoralNPU上游构建、工具或说明资料,,,False,3b8efd759595e78dd7a6075ab3ca55ec901caca7
coralnpu/doc/images/coralnpu_block.png,coralnpu,binary/data,indexed,0,63488,CoralNPU上游构建、工具或说明资料,,,False,d604e4761a5111dea6185c662433a4df98b41a9d
coralnpu/doc/images/lsu.svg,coralnpu,text/data,indexed,1,13610,CoralNPU上游构建、工具或说明资料,,,False,127c3ab71b0a07d191818942af6ca96ba3fe82cb
coralnpu/doc/images/mac.png,coralnpu,binary/data,indexed,0,4414,CoralNPU上游构建、工具或说明资料,,,False,775b37e9aac6a6fecf637ff7671314815e1d6a80
coralnpu/doc/images/microarch.png,coralnpu,binary/data,indexed,0,45551,CoralNPU上游构建、工具或说明资料,,,False,05366ec2b785b53fe2efb1aca6cd2369ca0563b7
coralnpu/doc/images/mlu_interfaces.png,coralnpu,binary/data,indexed,0,43752,CoralNPU上游构建、工具或说明资料,,,False,9f7df82ac2ea2da8e6e4022a0e2debd6aec8f73e
coralnpu/doc/images/mlu_waveform.png,coralnpu,binary/data,indexed,0,26428,CoralNPU上游构建、工具或说明资料,,,False,130a133a8fbe446f9e5cfdc7f0ff773b4667f4ae
coralnpu/doc/images/simd.png,coralnpu,binary/data,indexed,0,43227,CoralNPU上游构建、工具或说明资料,,,False,b3db5ddceab2fc38140f6142b1dcd92b546fb4ac
coralnpu/doc/integration_guide.md,coralnpu,documentation,indexed,255,11046,CoralNPU上游构建、工具或说明资料,,,False,e594fc4d7cff503a89a4dd1d48780b3c9c0a407b
coralnpu/doc/microarch/debug.md,coralnpu,documentation,indexed,204,14354,CoralNPU上游构建、工具或说明资料,,,False,ad44bc27d106370e526d1a9813a3cb7a6d4d9a5e
coralnpu/doc/microarch/debug_arch.dot,coralnpu,text/data,indexed,23,619,CoralNPU上游构建、工具或说明资料,,,False,e5f63188085c88ea7df4c273378f095e75f9a09b
coralnpu/doc/microarch/debug_arch.png,coralnpu,binary/data,indexed,0,22491,CoralNPU上游构建、工具或说明资料,,,False,5c982c5dbacb6a85419157e77d5dcaf87209e044
coralnpu/doc/microarch/dispatch.md,coralnpu,documentation,indexed,41,1656,CoralNPU上游构建、工具或说明资料,,,False,0ce8122fd5bad4364075a27cb09bfaeb102eb88d
coralnpu/doc/microarch/lsu.md,coralnpu,documentation,indexed,143,9835,CoralNPU上游构建、工具或说明资料,,,False,29bf29c4674bee5743a9f471bed39ba14216b923
coralnpu/doc/microarch/microarch.md,coralnpu,documentation,indexed,30,1416,CoralNPU上游构建、工具或说明资料,,,False,c3b10935ad0f74de8ad36333a7e473a10436329d
coralnpu/doc/microarch/mlu.md,coralnpu,documentation,indexed,62,3006,CoralNPU上游构建、工具或说明资料,,,False,ad71049a09b5a2bd2679429808c36d82a656828c
coralnpu/doc/overview.md,coralnpu,documentation,indexed,90,4373,CoralNPU上游构建、工具或说明资料,,,False,8a917521d58181131549b3c2960078cd05a0a93d
coralnpu/doc/peripherals/dma.md,coralnpu,documentation,indexed,260,11019,CoralNPU上游构建、工具或说明资料,,,False,10fb387cf2eef99520d4a3e9ccc9ed14d91af77e
coralnpu/doc/simulation.md,coralnpu,documentation,indexed,47,1219,CoralNPU上游构建、工具或说明资料,,,False,477a45e165a7a0628a62036745de2d640d7c3710
coralnpu/doc/sw/dma.md,coralnpu,documentation,indexed,192,5943,CoralNPU目标软件、运行库与编译支持,,,False,598b702672fb8fdfebc5dd6b57868c558c141263
coralnpu/doc/tutorials/npusim_mobilenet_tutorial.md,coralnpu,documentation,indexed,118,5115,CoralNPU上游构建、工具或说明资料,,,False,4198f63f15c65aa2afabf443dded699db2b4825c
coralnpu/doc/tutorials/writing_coralnpu_programs.md,coralnpu,documentation,indexed,236,7911,CoralNPU上游构建、工具或说明资料,,,False,017a5f5f1df54b25d3a5ed1d4f5b03bba8e46e05
coralnpu/examples/BUILD.bazel,coralnpu,build,indexed,29,952,CoralNPU上游构建、工具或说明资料,,,False,f84d5132cd0949bd7f608147cd7b1578310c9601
coralnpu/examples/hello_world_add_floats.cc,coralnpu,source,indexed,26,866,CoralNPU上游构建、工具或说明资料,main@20 (C/C++ function candidate),string.h,False,f4078cf02f7ff0123b77332c3ba619057623e0df
coralnpu/examples/rvv_add_intrinsic.cc,coralnpu,source,indexed,40,1289,CoralNPU上游构建、工具或说明资料,main@21 (C/C++ function candidate),riscv_vector.h | string.h,False,4ef537f043945cd4f2b4a0e7d2184d85e3ec340b
coralnpu/fpga/0001-Export-hw-ip_templates.patch,coralnpu,text/data,indexed,44,1360,CoralNPU上游构建、工具或说明资料,,,False,4620e1b2b217da36f29daf6e63af59ae61f1c7b1
coralnpu/fpga/0002-Use-hermetic-verilator-in-fusesoc-build.patch,coralnpu,text/data,indexed,224,9990,CoralNPU上游构建、工具或说明资料,,,False,e4489478cdb0a09012ec4a29022065b0beaf276d
coralnpu/fpga/BUILD,coralnpu,build,indexed,791,20709,CoralNPU上游构建、工具或说明资料,,,False,9ed3cf7f1bde1764fa4ed59ce48d65a87c830aa2
coralnpu/fpga/README.md,coralnpu,documentation,indexed,104,3738,CoralNPU上游构建、工具或说明资料,,,False,1d9fcb61382f25e1e0ec9febc000d74a4786ba61
